installation_id,game_session,num_events_during_school_hours,total_number_of_misses,percentage_of_misses
245709a3,fc9eab93080b97be,0,4229,0.2390616167326173
245709a3,2957544dab2d9023,0,4229,0.2390616167326173
245709a3,a7cc336dc637c5e3,0,4229,0.2390616167326173
245709a3,980fa5cb024ad71c,0,4229,0.2390616167326173
245709a3,b29145693d0c8f3d,0,4229,0.2390616167326173
245709a3,76ce0d557826cdff,0,4229,0.2390616167326173
245709a3,a4a271c087f43369,0,4229,0.2390616167326173
245709a3,d17ce4b7e00b7ed7,0,4229,0.2390616167326173
245709a3,10aa4a2ad40a84c3,0,4229,0.2390616167326173
245709a3,5270726253df940c,0,4229,0.2390616167326173
245709a3,570d7ad76756543a,0,4229,0.2390616167326173
245709a3,f130f69ee22e6b64,0,4229,0.2390616167326173
245709a3,fef6a9854f9cee32,0,4229,0.2390616167326173
245709a3,3337efadca343bf6,0,4229,0.2390616167326173
245709a3,bd122e328b983cad,0,4229,0.2390616167326173
245709a3,2ed04804691878f3,0,4229,0.2390616167326173
245709a3,e8482ac79d27cdba,0,4229,0.2390616167326173
245709a3,bd8df1bb3d9223c7,0,4229,0.2390616167326173
245709a3,e39247a85f89f573,0,4229,0.2390616167326173
245709a3,ad89cd1b31689a2f,0,4229,0.2390616167326173
245709a3,e3ee7a495e446e10,0,4229,0.2390616167326173
245709a3,de5a8f3d1af0b3dd,0,4229,0.2390616167326173
246b6df7,056bdef39289ce5d,3,4229,0.2390616167326173
24745e8e,489ab0912b714659,202,4229,0.2390616167326173
24745e8e,98935846d92a153a,202,4229,0.2390616167326173
24b7cbeb,0e8318dbb6b26ac8,0,4229,0.2390616167326173
24c2e756,bae53c21a05f25b0,0,4229,0.2390616167326173
24c2e756,10509797351f9a43,0,4229,0.2390616167326173
24c2e756,b07d70ea3b5bbfcf,0,4229,0.2390616167326173
24c2e756,6db6324d8eb5caac,0,4229,0.2390616167326173
24c2e756,cc31750b82238b2d,0,4229,0.2390616167326173
24c2e756,355b6207de550fdc,0,4229,0.2390616167326173
24e0caf9,2e67dac51a1762b0,207,4229,0.2390616167326173
24e0caf9,e310432c41c60f16,1784,4229,0.2390616167326173
24e0caf9,3195f72e9e2fa1c3,1784,4229,0.2390616167326173
24e0caf9,8d3b07d64584a456,1784,4229,0.2390616167326173
24f229fb,079cdafd7a85a663,0,4229,0.2390616167326173
24f229fb,994b2af909579895,0,4229,0.2390616167326173
24f229fb,b3191f76f8fe00bd,0,4229,0.2390616167326173
24f229fb,67db1f279561fbd8,0,4229,0.2390616167326173
24f229fb,b714605db5e8e57c,0,4229,0.2390616167326173
24f229fb,28fcec9e4dba17bb,0,4229,0.2390616167326173
24f229fb,a0f5125a980b4472,358,4229,0.2390616167326173
24f229fb,362dbff78f20f3c3,789,4229,0.2390616167326173
24f229fb,fbb95b1b18a97067,1096,4229,0.2390616167326173
24f229fb,1f2d92b4b7fe8243,1427,4229,0.2390616167326173
24f229fb,042f9777c125cb79,1778,4229,0.2390616167326173
24f229fb,63c14dc1760747a5,1927,4229,0.2390616167326173
24f229fb,f94307af0b6cfb7f,1961,4229,0.2390616167326173
25016398,87bf4d0050fedf16,0,4229,0.2390616167326173
2505e76e,0148d6dcf2b316b1,0,4229,0.2390616167326173
2505e76e,f165872b4e4a7027,162,4229,0.2390616167326173
2505e76e,f14519ab55d7a50d,225,4229,0.2390616167326173
2505e76e,2a5923f3f2086283,391,4229,0.2390616167326173
25202ea5,279a1ad443678ec9,87,4229,0.2390616167326173
25202ea5,fb6ceeba02fb3013,109,4229,0.2390616167326173
25880efb,11652b11fdeb6f69,0,4229,0.2390616167326173
25880efb,be50d42300be5a27,0,4229,0.2390616167326173
25950822,4e45d6748c5c02c3,0,4229,0.2390616167326173
25950822,f8bfca7cf854cad9,0,4229,0.2390616167326173
25950822,b216706a14f836d7,0,4229,0.2390616167326173
259dbafb,b8744222f993d651,0,4229,0.2390616167326173
259dbafb,a90db6204f36c255,0,4229,0.2390616167326173
25c970ca,233d4da59b4294ca,3,4229,0.2390616167326173
25c970ca,046a269c83f46dc9,65,4229,0.2390616167326173
25c970ca,8e7f00df91ba17f8,84,4229,0.2390616167326173
25c970ca,ac6e5a2a745a9787,155,4229,0.2390616167326173
25c970ca,abab07efaae88469,155,4229,0.2390616167326173
25c970ca,81182b0511dd25b7,155,4229,0.2390616167326173
25c970ca,abd4ceea7ab5b878,155,4229,0.2390616167326173
25d3e9af,a3f9de4eb32fdf61,0,4229,0.2390616167326173
25d3e9af,fd674d9aa1accd96,209,4229,0.2390616167326173
25d3e9af,60c789bcda4b03cf,233,4229,0.2390616167326173
25d3e9af,574fac9a089060dc,843,4229,0.2390616167326173
25d3e9af,8ef9afa45d9e027e,1888,4229,0.2390616167326173
25d3e9af,72403a4503ce22d7,1958,4229,0.2390616167326173
25d3e9af,731a5544f9a044d3,2004,4229,0.2390616167326173
25d3e9af,d46063ece3a22124,2126,4229,0.2390616167326173
25d3e9af,37a4be28ba55c53c,2334,4229,0.2390616167326173
25d3e9af,54e7e1c6134635de,2350,4229,0.2390616167326173
25d3e9af,726ad8ff93c50ecf,2758,4229,0.2390616167326173
25d3e9af,16a2feb3db095ec5,2935,4229,0.2390616167326173
25d3e9af,c99ed6985a257a8a,2968,4229,0.2390616167326173
25dfef88,0da3489db1166d82,0,4229,0.2390616167326173
25dfef88,c0531d3605d9e1a5,0,4229,0.2390616167326173
25dfef88,702df52a1eb2c2cd,0,4229,0.2390616167326173
25dfef88,2cff4578d30ecff4,0,4229,0.2390616167326173
25dfef88,a9f8cb59d580c053,0,4229,0.2390616167326173
25eb29dc,e4cc5c5b0879b431,0,4229,0.2390616167326173
25eb29dc,fd34e3dafc6edf5f,0,4229,0.2390616167326173
25eb29dc,3c856fec2b0d265e,0,4229,0.2390616167326173
25eb29dc,e53016a72d4e8887,0,4229,0.2390616167326173
25eefcc6,a8985ed1567ab523,12,4229,0.2390616167326173
25f3145d,2553e267ebd7bd4b,450,4229,0.2390616167326173
25f3145d,fd0da1e8fba8d7d6,450,4229,0.2390616167326173
25f3145d,1802a5bb5474ea10,450,4229,0.2390616167326173
25f3145d,5dc64e8169a9da31,450,4229,0.2390616167326173
25ff0f8e,c5f434ced0ade948,179,4229,0.2390616167326173
25ff0f8e,48705f2dc44ac782,286,4229,0.2390616167326173
25ff0f8e,6da76962a2d04c15,584,4229,0.2390616167326173
260f7e45,10a24b1a3afa6921,0,4229,0.2390616167326173
260f7e45,90531748d20af5ba,0,4229,0.2390616167326173
260f7e45,5d06f1e689d1bcce,140,4229,0.2390616167326173
260f7e45,e462ca659590d45b,411,4229,0.2390616167326173
262220a2,0c4cde17d80fdf91,0,4229,0.2390616167326173
262220a2,ddf27c499adc32a1,0,4229,0.2390616167326173
262220a2,dd5016f2f39bf262,0,4229,0.2390616167326173
262220a2,ea9f167470ad0110,0,4229,0.2390616167326173
2655d95e,595be3a0dba3474e,127,4229,0.2390616167326173
265bfa7d,60ea773082f109ff,0,4229,0.2390616167326173
265bfa7d,03dfb964f5f68080,0,4229,0.2390616167326173
265bfa7d,67f83284cfcda249,0,4229,0.2390616167326173
265bfa7d,d6f242e3d3d4e662,0,4229,0.2390616167326173
265bfa7d,eebf7733674be4d8,0,4229,0.2390616167326173
265bfa7d,8cccfa0db2dfdd6c,0,4229,0.2390616167326173
265bfa7d,79daf38e89ee165f,0,4229,0.2390616167326173
265bfa7d,7de2bdb6f448ffe8,0,4229,0.2390616167326173
265bfa7d,1b75781282992258,0,4229,0.2390616167326173
265bfa7d,258a35ddcfa31ef8,223,4229,0.2390616167326173
265bfa7d,5bfb66e86f7fef88,268,4229,0.2390616167326173
265bfa7d,1b704314b00e0605,317,4229,0.2390616167326173
265bfa7d,4e4e022e1280cb1a,317,4229,0.2390616167326173
265bfa7d,dbe527893a437dfd,317,4229,0.2390616167326173
265bfa7d,af733e1cf22875f2,317,4229,0.2390616167326173
265bfa7d,e97178e33810c758,317,4229,0.2390616167326173
265bfa7d,baaa9c7ac5623794,317,4229,0.2390616167326173
265bfa7d,02d61d548f40430c,317,4229,0.2390616167326173
265bfa7d,078a78184ab21a75,317,4229,0.2390616167326173
265bfa7d,44c28134abcb50b5,325,4229,0.2390616167326173
265bfa7d,4875abd026b275d0,542,4229,0.2390616167326173
265bfa7d,dca7b39890885f89,817,4229,0.2390616167326173
265bfa7d,09e6caa78ee2c4a4,847,4229,0.2390616167326173
265bfa7d,4b22ace9f772f477,1088,4229,0.2390616167326173
265bfa7d,3e4374db123ef747,1401,4229,0.2390616167326173
265bfa7d,96e6cbf16fe52885,1568,4229,0.2390616167326173
265bfa7d,76a039652dbe773f,1601,4229,0.2390616167326173
265bfa7d,b2a5267832463b4a,1601,4229,0.2390616167326173
26684ff9,2c870cc8f0bd387d,162,4229,0.2390616167326173
26684ff9,7c8480827409010e,1027,4229,0.2390616167326173
26684ff9,3622504ac8c4e92b,1171,4229,0.2390616167326173
26684ff9,f09ca713c8959883,1246,4229,0.2390616167326173
26684ff9,6f21f741a8f046fd,1246,4229,0.2390616167326173
26684ff9,5b093f542a0d6fc3,1246,4229,0.2390616167326173
26684ff9,c9a01f9de538a40d,1246,4229,0.2390616167326173
26684ff9,23dd2f77e6e66632,1315,4229,0.2390616167326173
26684ff9,5e0b30de6dd9175f,1382,4229,0.2390616167326173
26684ff9,436cec2042ca4f0e,1940,4229,0.2390616167326173
26684ff9,92ef1434b0e823a9,1940,4229,0.2390616167326173
26684ff9,b6c05ad66ab1ad4f,1953,4229,0.2390616167326173
26684ff9,297d6f3e402bf553,2204,4229,0.2390616167326173
26684ff9,616eea2987375011,2430,4229,0.2390616167326173
26684ff9,5d53f25ac4c05c30,2533,4229,0.2390616167326173
2672b955,d4dc7bbada3a91aa,119,4229,0.2390616167326173
268e407b,56831cf548602262,0,4229,0.2390616167326173
268e407b,45032bc06ade4fad,0,4229,0.2390616167326173
2691f124,5a2591db742a6ad7,0,4229,0.2390616167326173
2691f124,f717cee40fed88be,0,4229,0.2390616167326173
26998071,1888a509b91dae5f,200,4229,0.2390616167326173
26998071,ddbaf5bd57baa125,323,4229,0.2390616167326173
269eca6d,b0e4dd9fd511c6cc,532,4229,0.2390616167326173
26ab8f19,390e5e68b4b370c4,11,4229,0.2390616167326173
26c49948,b2d147422049a51f,0,4229,0.2390616167326173
26c49948,756aeb8ebfcec1d3,0,4229,0.2390616167326173
26c49948,6d2225c1b257f01f,0,4229,0.2390616167326173
26d524bb,031a42ccc89e9760,0,4229,0.2390616167326173
26ef4a4a,d7c299028d21a535,0,4229,0.2390616167326173
26ef4a4a,ccb10b8449e9f138,0,4229,0.2390616167326173
26ef4a4a,380c31dd666edbb8,0,4229,0.2390616167326173
26ef4a4a,4e3fa8a9c0dd24b9,0,4229,0.2390616167326173
26ef4a4a,4c4836fae8c74089,0,4229,0.2390616167326173
26ef4a4a,f91e86d56f8d58e1,0,4229,0.2390616167326173
26ef4a4a,18f5697b045eb877,324,4229,0.2390616167326173
26f7f2cb,9bacc872bd9408f0,590,4229,0.2390616167326173
26f7f2cb,b7742eed6c0dc4d6,805,4229,0.2390616167326173
26f7f2cb,74ce9eceaf83f235,1136,4229,0.2390616167326173
27224ec1,4d25f882cf7189fa,739,4229,0.2390616167326173
27224ec1,508753c2dfb7e6fe,849,4229,0.2390616167326173
27224ec1,e320706ad1dadbd4,849,4229,0.2390616167326173
27224ec1,040911955d12d7a0,849,4229,0.2390616167326173
27224ec1,d89e6695decb32d1,849,4229,0.2390616167326173
272d77a3,1ebb527f6bd5400f,1134,4229,0.2390616167326173
272d77a3,474643e5286bf44b,1136,4229,0.2390616167326173
27418ceb,b8fd09852c0b94c9,41,4229,0.2390616167326173
27418ceb,179c38f9079d47de,134,4229,0.2390616167326173
27554b53,7e1e0c915f75e91d,92,4229,0.2390616167326173
27554b53,b5071351dd5beaa1,139,4229,0.2390616167326173
27554b53,a57a658d6a301a89,793,4229,0.2390616167326173
27554b53,c11e55ff8e6ed31c,793,4229,0.2390616167326173
27554b53,0c075f38c0223d45,793,4229,0.2390616167326173
276e06a0,134d70aae05d3af1,0,4229,0.2390616167326173
277104d1,6b20f749e9fea988,0,4229,0.2390616167326173
277104d1,5732814ad435b4de,0,4229,0.2390616167326173
277104d1,dd75966a6e043482,0,4229,0.2390616167326173
277104d1,5a85e7504e403b21,0,4229,0.2390616167326173
27949ce8,436a0b9c0d9dcfc9,0,4229,0.2390616167326173
27949ce8,8fb72d173f433bcd,0,4229,0.2390616167326173
27949ce8,a0115e1d611797be,0,4229,0.2390616167326173
27949ce8,cc6f2859b9409276,0,4229,0.2390616167326173
27949ce8,be9f9c7cd77871d4,0,4229,0.2390616167326173
27949ce8,5943e7ac84d6ce26,0,4229,0.2390616167326173
27949ce8,447a810a59e12750,0,4229,0.2390616167326173
27949ce8,b372b14449574a79,3,4229,0.2390616167326173
27949ce8,f967b8fca38c1830,106,4229,0.2390616167326173
27949ce8,d2e5b5ba9817aed5,128,4229,0.2390616167326173
27949ce8,82a48ca720025099,128,4229,0.2390616167326173
27949ce8,08289568063ed597,128,4229,0.2390616167326173
27949ce8,6dfde60b04508c47,128,4229,0.2390616167326173
27949ce8,035bd5add393a13f,128,4229,0.2390616167326173
27949ce8,ca34afdb9c330f59,128,4229,0.2390616167326173
27949ce8,bf15be42ec5ddc47,196,4229,0.2390616167326173
27949ce8,0bca4a6363592084,763,4229,0.2390616167326173
27949ce8,4382a408abb0dcaa,810,4229,0.2390616167326173
27949ce8,a7708f9377ec59bc,1995,4229,0.2390616167326173
27c14aa4,4d0fe24d9b057d60,0,4229,0.2390616167326173
27c14aa4,136f9eef2df6d04f,0,4229,0.2390616167326173
27c14aa4,74726fe8f9b57621,0,4229,0.2390616167326173
27c14aa4,d156a6e6f0ada77d,0,4229,0.2390616167326173
27c14aa4,18eb4595540095a1,0,4229,0.2390616167326173
27f4aef7,40cac34b6f3af04b,386,4229,0.2390616167326173
27f5fc57,d50da7eef1f2e2a3,0,4229,0.2390616167326173
27f5fc57,eb6a575703b1d727,0,4229,0.2390616167326173
27f5fc57,fed6607b1c21b80a,0,4229,0.2390616167326173
27ff6e96,2960f0db9be95961,0,4229,0.2390616167326173
27ff6e96,d39a6e29d0e1102d,51,4229,0.2390616167326173
280d21e1,9eadf36456c94015,466,4229,0.2390616167326173
281e0b40,3612460b518ef4e5,0,4229,0.2390616167326173
281e0b40,11d15680da8e7391,0,4229,0.2390616167326173
281e0b40,7860a7a2dcd12810,0,4229,0.2390616167326173
281f09d5,824eb235714945c3,0,4229,0.2390616167326173
281f09d5,24cdcd13f8c83a6a,0,4229,0.2390616167326173
281f09d5,7ff4b4c759cf29b7,0,4229,0.2390616167326173
281f09d5,ddfabb4f1b8026ca,0,4229,0.2390616167326173
28351d4e,c7905cfd23d8e5cf,0,4229,0.2390616167326173
28351d4e,89608168e44746ae,0,4229,0.2390616167326173
2836f356,cc298dd0a55715cb,1,4229,0.2390616167326173
2836f356,d4c9064fb97b7662,1,4229,0.2390616167326173
283b890c,a7c14a7f3d812ac5,287,4229,0.2390616167326173
283b890c,8705c45d328fe673,979,4229,0.2390616167326173
283b890c,a0b429f5dca7a2c8,1169,4229,0.2390616167326173
283b890c,c2fa6d9ae5982211,1438,4229,0.2390616167326173
283b890c,843be1aca81b90c2,1591,4229,0.2390616167326173
283b890c,66a42374f42b40d8,2236,4229,0.2390616167326173
283b890c,4936c2649ec85136,2706,4229,0.2390616167326173
283b890c,39918416a335a83d,2961,4229,0.2390616167326173
283b890c,5cc8f442e00b8dc4,3253,4229,0.2390616167326173
283b890c,69f25683a02dad65,3419,4229,0.2390616167326173
28433ead,92fae14bb6ae0d75,0,4229,0.2390616167326173
28433ead,982b867835fcbfe5,0,4229,0.2390616167326173
28433ead,252ec1303ddd6822,5,4229,0.2390616167326173
28433ead,5c3b7fa2884e8ee4,271,4229,0.2390616167326173
286965cf,b7afc3ee88399318,0,4229,0.2390616167326173
286965cf,a93efa6a67293c87,0,4229,0.2390616167326173
286965cf,57eea85064b41189,271,4229,0.2390616167326173
28ade8fe,741e6d978b8abff1,65,4229,0.2390616167326173
28be351b,f7b887ae8267e51d,38,4229,0.2390616167326173
28be351b,1a0dc2c78972fc57,263,4229,0.2390616167326173
28bf9492,da3d77b0a672b249,0,4229,0.2390616167326173
28c61280,da77f17e500e35fa,0,4229,0.2390616167326173
28ff0400,88ee115bf354822a,0,4229,0.2390616167326173
292075c1,0f94319b60cfa0e5,0,4229,0.2390616167326173
292075c1,28865a261244c0ee,0,4229,0.2390616167326173
292075c1,0e6d54d5354e0ec4,0,4229,0.2390616167326173
292075c1,eaffa83521219303,0,4229,0.2390616167326173
292075c1,aca35ef3e58c244b,28,4229,0.2390616167326173
292f912b,7592ce0602e0ee27,0,4229,0.2390616167326173
2938c185,04255f1c49194816,0,4229,0.2390616167326173
293b1825,098376e06314f219,0,4229,0.2390616167326173
296f8e73,71def06bd8bc65a7,0,4229,0.2390616167326173
296f8e73,5ec610ae43ba3545,0,4229,0.2390616167326173
2970f996,b50d4377c7ed0e01,438,4229,0.2390616167326173
2970f996,b8bc09cba5a67e56,664,4229,0.2390616167326173
2970f996,3795c3cd5408fcf5,694,4229,0.2390616167326173
2970f996,0c549cafe57362da,903,4229,0.2390616167326173
2970f996,e650d3924e81d6d3,903,4229,0.2390616167326173
2970f996,5fd5931b00b04863,903,4229,0.2390616167326173
2970f996,162096f73453f883,903,4229,0.2390616167326173
2970f996,bc43a8e4ab566927,1835,4229,0.2390616167326173
2977c68b,92338ec5fb7020cd,0,4229,0.2390616167326173
2977c68b,d69ee7ce5fd772a0,396,4229,0.2390616167326173
2977c68b,cda7eb85e71cbacb,732,4229,0.2390616167326173
2983a7b6,66a607121988ab68,0,4229,0.2390616167326173
298479bb,5e8eed12986c0543,0,4229,0.2390616167326173
298479bb,fd9b634f446bb3b9,0,4229,0.2390616167326173
29a8065d,ceae9999777a1bfa,0,4229,0.2390616167326173
29a8065d,416d5efa2425e7ad,0,4229,0.2390616167326173
29ade093,b65bd8ed7b3ed67f,0,4229,0.2390616167326173
29ade093,f61f66d5d21fa3db,0,4229,0.2390616167326173
29ade093,a030711e37b8bd9c,0,4229,0.2390616167326173
29ade093,0cc2860760af2bd8,0,4229,0.2390616167326173
29ade093,f51b163d0ca35b49,0,4229,0.2390616167326173
29ade093,159909335cc4e168,0,4229,0.2390616167326173
29ade093,4963541d5ff001ec,0,4229,0.2390616167326173
29ade093,1984a68da9ea3b7e,0,4229,0.2390616167326173
29ade093,63dc33a2aa97ce55,0,4229,0.2390616167326173
29ade093,efdaa90178d3b2e4,0,4229,0.2390616167326173
29ade093,6b07d289d395e873,0,4229,0.2390616167326173
29ade093,616e80383e4c8c71,0,4229,0.2390616167326173
29ade093,b7b197e65c99d688,0,4229,0.2390616167326173
29ade093,322c91d27db69e0e,0,4229,0.2390616167326173
29ade093,cdd01883e8b34192,0,4229,0.2390616167326173
29b1134f,cc8afa2f03f16d04,0,4229,0.2390616167326173
29b1134f,c56b560eb70f32a9,0,4229,0.2390616167326173
29b1134f,36e01cafe1d4a810,0,4229,0.2390616167326173
29b1134f,a1080d888efce53a,0,4229,0.2390616167326173
29b1134f,f31a2293a318c86a,0,4229,0.2390616167326173
29b1134f,2f6fb29945110087,0,4229,0.2390616167326173
29b1134f,39241ec4df9d47af,1,4229,0.2390616167326173
29b1134f,e0e8e000d4855e00,72,4229,0.2390616167326173
29b1134f,b7fb3c3391412657,72,4229,0.2390616167326173
29b1134f,d1a4ee6587150b81,72,4229,0.2390616167326173
29b1134f,230f31bb5adb3884,72,4229,0.2390616167326173
29b1134f,debdd15a36206361,72,4229,0.2390616167326173
29b1134f,39d5b6da5b8a7971,72,4229,0.2390616167326173
29b1134f,ef68fcf458f59d02,72,4229,0.2390616167326173
29b1134f,9383d4004fb936f6,72,4229,0.2390616167326173
29b1134f,22cd5414f7fce51f,72,4229,0.2390616167326173
29b1134f,85380c5e0d23328c,72,4229,0.2390616167326173
29b1134f,9a2747f98da0612b,72,4229,0.2390616167326173
29b1134f,b09aa3969b10a09f,72,4229,0.2390616167326173
29b1134f,4c1022f79ac3ebcb,72,4229,0.2390616167326173
29b1134f,e885c2a585369f4f,72,4229,0.2390616167326173
29b1134f,ef99eb4fe2c317c9,73,4229,0.2390616167326173
29b1134f,27e9b6af354ae86e,73,4229,0.2390616167326173
29b1134f,5b35c5eaae6aa81f,73,4229,0.2390616167326173
29b1134f,bb3cb5a41bdb3f4b,73,4229,0.2390616167326173
29b1134f,853f907a2966f20a,73,4229,0.2390616167326173
29b1134f,579794ff83d4b59b,77,4229,0.2390616167326173
29b1134f,b0197a9e40d8454f,104,4229,0.2390616167326173
29b1134f,bb65277ce4a5c74e,262,4229,0.2390616167326173
29b1134f,d9ce62c16d776c4a,262,4229,0.2390616167326173
29b12ea2,3ad65d9aed36a0b8,0,4229,0.2390616167326173
29d0fbd9,9453d898caade5ec,0,4229,0.2390616167326173
29d0fbd9,d6371420df17801e,0,4229,0.2390616167326173
29d0fbd9,96619633d86c04d4,0,4229,0.2390616167326173
29d0fbd9,155dd9fbf2e97187,0,4229,0.2390616167326173
29d1aaee,e29b60e13d8d7f99,0,4229,0.2390616167326173
29d1aaee,e9083bc357f85288,0,4229,0.2390616167326173
29d1aaee,22c97ceeea433c57,134,4229,0.2390616167326173
29d1aaee,2af5f41d0fa7ad7c,518,4229,0.2390616167326173
29d1aaee,69167d5f08433a1a,847,4229,0.2390616167326173
29d1aaee,153db1a6821b651d,1450,4229,0.2390616167326173
29d1aaee,69da6325084798aa,1450,4229,0.2390616167326173
29d1aaee,2c4d69e7aff2c474,1450,4229,0.2390616167326173
29d1aaee,85bd99e6ec026966,1450,4229,0.2390616167326173
29d1aaee,0014403daadf67aa,1450,4229,0.2390616167326173
29d1aaee,996146f498380958,1450,4229,0.2390616167326173
29d1aaee,412a7988647ba163,1450,4229,0.2390616167326173
29d1aaee,bb9213afab8ef9e0,1450,4229,0.2390616167326173
29d1aaee,bc890e8c04a3bd42,1450,4229,0.2390616167326173
29d1aaee,314ad988e1dd241f,1450,4229,0.2390616167326173
29d667aa,a1586ebdb6451b6a,0,4229,0.2390616167326173
29d667aa,872cd669c8a6ec7a,0,4229,0.2390616167326173
29d667aa,bcded27cc84fd56d,0,4229,0.2390616167326173
29d667aa,d40f8f2e304844c9,0,4229,0.2390616167326173
29d667aa,30f6cf18cf900fc9,0,4229,0.2390616167326173
29d667aa,85bc75774e0e8aef,0,4229,0.2390616167326173
29e5b74b,1ddab8cf00cccdc4,231,4229,0.2390616167326173
29e5b74b,0f89b3a93c298c53,328,4229,0.2390616167326173
29e5b74b,c225f7d4b9f0cb21,328,4229,0.2390616167326173
29e5b74b,cc9c83e3fc72ee1d,328,4229,0.2390616167326173
29e5b74b,f483535570110808,329,4229,0.2390616167326173
29e5b74b,0a8f4b018194b0e2,369,4229,0.2390616167326173
29e5b74b,679f0165cf197476,477,4229,0.2390616167326173
29e5b74b,470b6623fa160b85,606,4229,0.2390616167326173
29e5b74b,7e939c4574f29433,856,4229,0.2390616167326173
29e5b74b,52ab3e8b7594d95f,1140,4229,0.2390616167326173
29e5b74b,3e016a73967f44ae,1166,4229,0.2390616167326173
29e5b74b,d999e9cc91476f84,1262,4229,0.2390616167326173
29e5b74b,2f50ea24025980c8,1628,4229,0.2390616167326173
29e5b74b,2400a2a9ba2e233d,1628,4229,0.2390616167326173
29e5b74b,6dfedc082e51de50,1753,4229,0.2390616167326173
29e5b74b,24cf532ee0fd1560,1929,4229,0.2390616167326173
29e5b74b,19cf6921b7396514,1971,4229,0.2390616167326173
29e5b74b,0803e0cd71ab5a55,2106,4229,0.2390616167326173
29e5b74b,eb43d3365f2908ef,2106,4229,0.2390616167326173
29e5b74b,ac962c3de8429c77,2106,4229,0.2390616167326173
29e5b74b,4802beccda3f2e88,2106,4229,0.2390616167326173
29fdbcc5,d1585d5794983167,0,4229,0.2390616167326173
2a128809,e16c4d797fee9625,7,4229,0.2390616167326173
2a128809,3a3ea07dd80d81e7,7,4229,0.2390616167326173
2a19b836,72e5b9cddbdb72fa,0,4229,0.2390616167326173
2a19b836,528b548ead367242,0,4229,0.2390616167326173
2a222143,bf9f8ccb7c95bc79,0,4229,0.2390616167326173
2a254497,b50c367a0736a220,0,4229,0.2390616167326173
2a254497,23c26b7a88e813ed,0,4229,0.2390616167326173
2a254497,d8d9cc34681a3269,0,4229,0.2390616167326173
2a254497,f6ef616b92300e39,0,4229,0.2390616167326173
2a254497,85146984e87a4eaf,0,4229,0.2390616167326173
2a59981a,2b2d5950feaf994e,2,4229,0.2390616167326173
2a5c9f6b,4a79601e2435deda,604,4229,0.2390616167326173
2a5e1f5b,59915fd43e1f25f5,271,4229,0.2390616167326173
2a5e1f5b,44bd12c098100d1a,330,4229,0.2390616167326173
2a5e1f5b,7723131b15511403,904,4229,0.2390616167326173
2a6efccc,3f80772072daff09,0,4229,0.2390616167326173
2a6efccc,58082b91b153e2a2,0,4229,0.2390616167326173
2a704e84,993a33733323e62c,836,4229,0.2390616167326173
2a704e84,2e4cc034a016cb0a,1012,4229,0.2390616167326173
2a7d0473,c2b4efcfdb00f593,0,4229,0.2390616167326173
2a7d0473,9defa85be6df0149,119,4229,0.2390616167326173
2a7d0473,cdea34ec74738727,239,4229,0.2390616167326173
2a7d0473,fc16ffa2c872f57e,288,4229,0.2390616167326173
2a7d0473,514e472f3643dfb3,335,4229,0.2390616167326173
2abac457,b3181b2ee2cde205,0,4229,0.2390616167326173
2abac457,a255945214069e78,0,4229,0.2390616167326173
2ac9d9d3,6660698dc1df1ac9,0,4229,0.2390616167326173
2ac9d9d3,3016d752926830b4,0,4229,0.2390616167326173
2adc00e9,41d838f5d3b05788,197,4229,0.2390616167326173
2adc00e9,efe21001d0d1b205,197,4229,0.2390616167326173
2adc00e9,04c57a381d925015,197,4229,0.2390616167326173
2adc00e9,65fdd54d7425d9ce,197,4229,0.2390616167326173
2adc00e9,4ef8c1f4ceb4cf21,197,4229,0.2390616167326173
2adc00e9,178bf6937de77c3e,197,4229,0.2390616167326173
2adc00e9,958afb79053c6a5c,197,4229,0.2390616167326173
2adc00e9,1349c9b0859eb06c,197,4229,0.2390616167326173
2adc00e9,5faa7c8643977995,197,4229,0.2390616167326173
2adc00e9,9eec5a8d93dc75f9,197,4229,0.2390616167326173
2adc00e9,91333698c144a4e7,197,4229,0.2390616167326173
2adc00e9,ad345e1c82e45d22,197,4229,0.2390616167326173
2adc00e9,2859ceba8b1ddd6b,197,4229,0.2390616167326173
2adc00e9,3e359b52337e62ff,197,4229,0.2390616167326173
2adc00e9,e7c0f1d2786216fe,197,4229,0.2390616167326173
2adc00e9,2860b873d9e4656b,197,4229,0.2390616167326173
2adc00e9,7745dce4e97ee6bd,197,4229,0.2390616167326173
2adc00e9,e7b31d6fe5e9f8f5,197,4229,0.2390616167326173
2b025506,ceaecd98c55da4ad,0,4229,0.2390616167326173
2b025506,f6ec1be5b7efc179,0,4229,0.2390616167326173
2b025506,b1c2a3dc61a0f7db,0,4229,0.2390616167326173
2b025506,8b6da0846c1bcb27,0,4229,0.2390616167326173
2b1e900f,d0968a15d74752f5,0,4229,0.2390616167326173
2b2ba346,3cc9d159ab98b9e9,621,4229,0.2390616167326173
2b2ba346,5bb74472d83ec0b1,658,4229,0.2390616167326173
2b2ba346,074fa08493ad818b,929,4229,0.2390616167326173
2b2ba346,a39ef8cfe6041fd8,1090,4229,0.2390616167326173
2b2ba346,2061d53b2ea4bdcb,1541,4229,0.2390616167326173
2b2ba346,c82b655ea9d4af74,1969,4229,0.2390616167326173
2b2ec2df,7a68e49f023a1611,0,4229,0.2390616167326173
2b2ec2df,6c2d87e2dd06e9ca,0,4229,0.2390616167326173
