installation_id,game_session,worlds_played,total_correct,time_played,total_incorrect,num_assessments,exit_type_other_than_gamecompleted,game_play_total_time,num_wild_click_sessions,num_wild_click_sessions_grouped,longest_wild_click_run,length_of_current_play_session,num_play_sessions,current_play_session_compared_to_mean,current_play_session_compared_to_median,p_v_g_gt_sum_mean,p_v_g_ec_sum_mean,p_v_g_gt_sum_median,p_v_g_ec_sum_median,num_events_correct_json,num_events_incorrect_json,num_events_correct_eventid,num_events_incorrect_eventid
17be17ac,782b377baa4b5c6d,4,191.0,422891.281,228.0,191,1,1559.29,6,1,3,1424.785,3,-623.8513333340001,-446.7690000000001,289283.6218050508,380.71148785498497,910667.0,499.0,70.0,70.0,145,34
17d0baa0,5fa9d0f415997926,3,0.0,249.681,0.0,7,0,74.809,0,0,0,249.681,1,0.0,0.0,-192856.0842153204,-87.96020077244316,-66307.0,-57.0,0.0,0.0,0,0
17d6833a,17eb0db3533ad21e,3,0.0,220.789,0.0,0,0,0.0,0,0,0,220.789,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
17e0d33c,1d3ed5ed98ad35e6,3,0.0,256.569,0.0,0,0,58.665,1,0,0,256.569,1,0.0,0.0,-563788.3285227679,-170.68544576253566,-252357.0,-124.0,2.0,2.0,5,0
17f01389,a8089ad7971ab87b,3,0.0,1629.769,0.0,0,0,1325.444,0,0,0,1629.769,1,0.0,0.0,235694.05556907828,140.23967574381152,407220.0,180.0,18.0,18.0,64,60
17f01389,e7207e8684251792,4,14.0,279316.092,0.0,24,0,2291.981,63,9,14,696.171,4,101.70624999999995,-83.06400000000008,124767.05748582009,663.3569346346687,895381.5,838.0,68.0,68.0,172,110
17f01389,6cb1ad84b77eaa4a,4,74.0,279382.316,120.0,84,1,2343.62,64,9,14,762.395,4,52.03825000000006,-116.17599999999993,52316.64182857468,680.0716048903888,912375.5,859.0,73.0,73.0,191,114
17f01389,f919e8cff5f915ba,4,112.0,282574.453,120.0,122,1,3536.602,100,16,14,3954.532,4,-2342.0645000000004,-2778.6285000000003,-649313.6171224822,621.9904655135211,907551.0,922.5,142.0,142.0,350,132
17f01389,4dddab4100310ed8,4,132.0,492268.685,120.0,142,1,9628.372,102,17,14,550.774,7,638.1752857140001,0.0,1069365.4653729151,764.9177899554304,2912961.0,1126.5,192.0,192.0,450,149
17f01389,492ab162a66562d6,4,181.0,493521.637,169.0,191,1,9685.223,102,17,14,1803.726,7,-435.7835714290002,-980.2360000000001,1037149.6160886043,761.585766379792,2924250.0,1131.5,195.0,195.0,464,151
17f01389,6e38f5163f0846fd,4,212.0,493781.661,169.0,222,1,9833.417,103,17,14,2063.75,7,-658.6612857150001,-1240.26,940033.3978107297,791.0544935153875,2962708.0,1180.5,200.0,200.0,475,151
17f01389,e7d614a8f9a981e7,4,290.0,1053222.627,637.0,300,1,71802.036,103,17,14,381.67,11,656.45590909,148.373,14079883.76494594,636.0996742382789,16135584.0,975.0,243.0,243.0,575,209
17f01389,a3cad3946ba647eb,4,290.0,1053371.783,675.0,338,1,71877.744,105,17,14,530.826,11,520.859545454,0.0,13965164.26494594,527.4330075716123,16018304.5,859.0,244.0,244.0,585,211
1813c8a6,19804fb64cdd524f,2,0.0,220.603,0.0,0,0,99.715,29,4,13,220.603,1,0.0,0.0,-216700.06532630642,36.827947890242626,-54300.0,79.0,0.0,0.0,0,0
18310132,e78e63a92df28bfe,1,0.0,594.937,0.0,0,0,220.678,0,0,0,594.937,1,0.0,0.0,-150118.73695926435,-101.8279034169306,1073.5,-90.0,9.0,9.0,31,4
18315690,4f2ecfd019a0fbe2,3,0.0,1214033.504,0.0,0,0,58.205,1,0,0,250.365,2,-125.1825,-125.1825,-88092.54470615138,-19.650811799679857,-3432.0,1.0,0.0,0.0,0,0
18315690,80cbeece81dcf3f9,3,44.0,1214106.234,44.0,44,1,95.002,3,0,0,323.095,2,-161.5475,-161.5475,-175432.9603633968,-18.936141543959806,-1328.0,6.0,4.0,4.0,14,2
18315690,e917eded5de494b5,3,79.0,1214426.314,44.0,79,1,251.229,7,0,0,643.175,2,-321.5875,-321.5875,-229615.3608238998,36.60920029096758,47450.5,74.5,8.0,8.0,27,2
18315690,abec2dfb823ffcf6,3,137.0,1638101.57,44.0,137,1,343.917,7,0,0,136.767,3,123.213666666,0.0,-247846.66035535897,31.48771434719248,78849.5,80.5,16.0,16.0,40,4
18315690,45bd7baa646fc553,3,177.0,1638517.579,44.0,177,1,557.618,13,2,2,552.776,3,-154.12566666699996,0.0,-252798.66352078697,124.78113576200116,119718.5,173.0,29.0,29.0,86,14
18315690,4ba8c5a1ec407bfe,3,177.0,5612730.428,53.0,186,1,36673.344,78,20,5,875.66,7,-566.0732857149999,-795.595,-418361.2247978562,593.232579642771,491369.0,776.5,75.0,75.0,189,59
183bed63,4d4d2833d7f16e8d,2,57.0,899.984,57.0,57,0,539.645,0,0,0,899.984,1,0.0,0.0,-1112472.1727247934,-324.13806105265036,-225913.5,-174.0,20.0,20.0,47,16
183bed63,7c1c282c2692cc50,4,99.0,1728001.569,99.0,99,0,1392.412,0,0,0,164.372,3,535.8520000000001,416.402,-1406155.6699040965,-419.1031772049754,-232413.5,-200.0,46.0,46.0,117,40
183bed63,ecd579bbb2efe5bd,4,140.0,1728429.132,99.0,140,0,1621.927,26,3,7,591.935,3,250.81000000000006,0.0,-1382386.1699040965,-390.6031772049754,-208644.0,-171.5,54.0,54.0,143,44
183bed63,fd95ad52c7183af1,4,164.0,2074784.405,99.0,164,0,2202.584,26,3,7,73.373,4,733.3915,825.7065,-1576926.6657888421,-359.78950397142665,-99659.5,-72.5,95.0,95.0,219,50
183bed63,d81d31645bb90b41,4,164.0,2158270.812,213.0,202,0,85048.217,26,3,7,224.303,5,771.0098,993.082,-1301712.18173982,-394.4548608803984,236008.5,-68.5,130.0,130.0,304,97
18459039,245117ce7ac31401,2,0.0,570.841,0.0,0,0,300.904,9,3,2,570.841,1,0.0,0.0,-256362.17936193116,39.61149854700689,-1792.0,102.0,16.0,16.0,49,60
18459039,73865643b0249dfa,4,19.0,321080.849,0.0,19,0,1423.711,45,9,4,733.487,4,-51.57549999999992,-164.765,-848359.7140590613,185.70251723278557,160346.5,391.0,96.0,96.0,204,68
18459039,b8cb972c3f80d525,4,56.0,321230.174,0.0,56,1,1457.885,47,10,11,882.812,4,-163.56925,-239.4275,-938332.1297163067,179.41718748850562,159818.5,389.0,100.0,100.0,217,68
1850d3ca,28502e59e94c0b12,2,0.0,389.543,0.0,0,0,157.397,0,0,0,389.543,1,0.0,0.0,-158928.06532630642,-38.172052109757374,3472.0,4.0,0.0,0.0,0,0
1850d3ca,8a29add019093f37,2,32.0,1378.059,0.0,32,1,905.066,3,0,0,1378.059,1,0.0,0.0,-90642.14848799916,80.21807544598502,376011.5,155.0,27.0,27.0,76,14
1865bd64,c05be4e15a5477f5,2,0.0,139.782,0.0,0,0,7.055,0,0,0,139.782,1,0.0,0.0,-192781.45822050291,-104.94622823984525,-94375.0,-76.0,0.0,0.0,0,0
1865bd64,992f09b7b52246a3,2,15.0,259.815,0.0,15,0,30.927,0,0,0,259.815,1,0.0,0.0,-216686.53660064662,-124.39321278153913,-100542.0,-89.0,1.0,1.0,3,0
1865bd64,9bc14bca44420180,3,66.0,462.506,153.0,66,0,97.754,0,0,0,462.506,1,0.0,0.0,-516549.0657914997,-204.6498858898879,-164015.0,-144.0,4.0,4.0,21,6
1865bd64,89eb3dec222c009e,3,105.0,652.769,153.0,105,1,142.225,1,0,0,652.769,1,0.0,0.0,-596178.4814487451,-208.93521563416786,-154200.0,-144.0,8.0,8.0,34,6
1865bd64,46c28d999bea719f,4,198.0,1384803.43,246.0,198,1,291.116,1,0,0,142.249,3,196.39866666600003,0.0,-563309.2809802042,-179.55670157794296,-71700.5,-103.5,17.0,17.0,52,14
1865bd64,5c28843bd6d44649,4,216.0,1384904.572,264.0,216,1,308.248,1,0,0,243.391,3,128.97066666600003,0.0,-566654.2809802042,-178.05670157794296,-75045.5,-102.0,18.0,18.0,56,16
1865bd64,3735d2de921053bd,4,216.0,1385160.814,3876.0,388,1,410.801,4,0,0,499.633,3,-41.857333333999975,0.0,-548785.2809802042,-118.55670157794296,-57176.5,-42.5,29.0,29.0,104,58
1865bd64,fcf35c7c486959e8,4,254.0,1385329.549,3876.0,426,1,441.831,5,1,2,668.368,3,-154.34733333400004,0.0,-926814.5480241486,-356.426586112848,-323357.5,-265.0,33.0,33.0,117,58
1865bd64,198753bf7366caca,4,371.0,1385755.709,4227.0,543,1,623.346,6,1,2,1094.528,3,-438.45400000000006,-220.83400000000006,-1402214.8288513464,-595.061860940659,-569328.0,-440.0,45.0,45.0,145,74
186e87c9,d1212e4bd8340d3f,4,0.0,712.342,0.0,0,0,271.38,0,0,0,712.342,1,0.0,0.0,-45060.065326306416,37.827947890242626,117340.0,80.0,0.0,0.0,0,0
186e87c9,eef1a69f832816a9,4,33.0,1051.828,0.0,33,1,528.918,2,0,0,1051.828,1,0.0,0.0,-286982.24802749616,-30.82726638894235,76710.5,31.0,13.0,13.0,43,2
186e87c9,8ce55e49616a71d2,4,85.0,1567.993,104.0,85,1,708.337,2,0,0,1567.993,1,0.0,0.0,-597176.4919898771,-151.70907658890593,-12327.5,-39.0,24.0,24.0,63,6
186e87c9,ce5d87bb25e78853,4,150.0,1904.075,234.0,150,1,965.201,2,0,0,1904.075,1,0.0,0.0,-830495.4859478406,-179.62295634186975,-20918.5,-29.0,37.0,37.0,87,20
186e87c9,7a96d3a2bf972c19,4,150.0,2931.672,410.0,194,1,1837.036,8,1,1,2931.672,1,0.0,0.0,-1316180.787187953,-95.8519673064527,208370.5,200.0,82.0,82.0,208,47
186e87c9,fdd663c643476c26,4,176.0,3046.891,410.0,220,1,1863.181,8,1,1,3046.891,1,0.0,0.0,-1355095.1050053248,-109.42858200578453,202069.5,193.0,87.0,87.0,219,47
186e87c9,69b536b3c13f15d4,4,209.0,3247.694,410.0,253,1,1941.395,12,1,1,3247.694,1,0.0,0.0,-1485456.5054658274,-145.38324017085714,174669.0,170.0,91.0,91.0,232,47
186e87c9,f3959274545a0fb2,4,269.0,91207.263,650.0,313,1,2136.034,27,3,12,322.02,2,1564.8545,1564.8545,-1541935.7403968372,-98.01141736766183,201234.0,240.0,99.0,99.0,243,55
18706205,7f572663def5ade6,1,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18706205,487ac8cfd8024c0d,2,29.0,565.414,0.0,29,0,227.127,5,1,2,565.414,1,0.0,0.0,-188093.31826338626,49.11508986812136,15718.0,96.0,12.0,12.0,21,2
18706205,a2d84efdde77cf9b,2,62.0,648.779,0.0,62,1,265.4,6,1,2,648.779,1,0.0,0.0,-273938.7339206317,38.82976012384141,19317.0,90.0,16.0,16.0,34,2
1873b0a0,334032efa4b7224f,4,0.0,64200.625,0.0,0,0,604.939,14,0,0,468.063,3,-90.17266666699999,-54.30000000000001,-1009386.8657129025,-145.48051128735972,-142177.5,42.0,35.0,35.0,54,78
1873b0a0,c09053765a30b106,4,15.0,64249.651,0.0,15,0,623.33,14,0,0,517.089,3,-122.85666666700007,-103.32600000000008,-1038732.9440930461,-164.92749582905364,-153785.5,29.0,36.0,36.0,57,78
1873b0a0,8c00bb7b62ec9b0e,4,105.0,69915.374,810.0,105,0,694.525,14,0,0,0.0,4,325.412,332.804,-1056541.793377357,-127.25951940469214,-128089.5,75.0,40.0,40.0,76,96
1873b0a0,dc6d2a4694f04204,4,164.0,70148.375,869.0,164,1,822.145,19,1,6,233.001,4,150.66124999999997,99.80299999999997,-1232848.1094951055,-109.49950731404469,-111990.5,110.0,45.0,45.0,93,98
1873b0a0,ff7eb1b4265c5385,4,226.0,70241.607,1055.0,226,1,895.485,19,1,6,326.233,4,80.73725000000002,43.764999999999986,-1270124.4090265648,-110.62099325781979,-99636.5,120.0,52.0,52.0,107,106
18752175,a6ddf74d2bc9d965,4,0.0,431521.771,0.0,0,0,57162.323,3,0,0,752.129,7,-300.49157142900003,-333.211,-296037.95120088966,131.57772645546538,871043.5,394.0,77.0,77.0,168,43
18752175,8690abd28739b4c2,4,38.0,534611.863,0.0,38,1,57225.652,6,0,0,270.938,8,236.979625,93.15550000000002,-644629.7033568964,-76.58084854067255,660127.5,189.0,81.0,81.0,181,43
18752175,3616343d67f41eef,4,74.0,603482.475,0.0,74,1,57250.258,8,1,2,8.75,9,451.858888888,335.577,-646877.2033568964,-77.58084854067255,657880.0,188.0,85.0,85.0,194,43
18752175,4d4a50cc4db21dda,4,109.0,696715.29,35.0,109,1,57363.876,8,1,2,72.627,10,355.5913,254.171,-921923.5028883558,-212.7023344844476,432464.0,64.0,92.0,92.0,201,45
18752175,4ecdcdf60137fdf1,4,135.0,697149.711,35.0,135,1,57510.58,8,1,2,507.048,10,-35.38760000000002,-125.4255,-980655.1540390608,-246.11228251711276,362082.0,0.5,108.0,108.0,231,45
18752175,560619349d7bb5ac,4,169.0,698157.281,35.0,169,1,57536.149,9,1,2,1514.618,10,-942.2005999999999,-1132.9955,-981081.3207057276,-247.11228251711276,360803.5,-0.5,112.0,112.0,244,45
18752175,ddff78744c11a7c8,4,203.0,1009389.587,35.0,203,1,57906.927,9,1,2,652.448,11,-36.63872727299997,-233.52999999999997,-935135.8069161464,-233.426378533456,479868.5,24.0,123.0,123.0,261,45
18752175,0b6012f4b9a727ae,4,216.0,1009690.087,35.0,216,1,58066.203,9,1,2,952.948,11,-309.820545455,-534.03,-1031955.3852962902,-308.8733630751499,400787.0,-45.0,150.0,150.0,312,47
18752175,f9739b5b61172ff7,4,267.0,1009788.149,188.0,270,1,58118.703,9,1,2,1051.01,11,-398.967818182,-632.092,-1075175.0679139344,-318.4553866507884,407185.5,-39.0,154.0,154.0,325,53
18841c7f,76225339b1fb6d8f,4,0.0,73360.02,0.0,0,0,177.818,2,0,0,501.863,2,478.65900000000005,478.65900000000005,-229939.17161902055,-122.61009803831558,-88579.0,-116.0,0.0,0.0,0,0
18c880c3,d032622687184898,1,0.0,128.808,0.0,0,0,55.092,4,0,0,128.808,1,0.0,0.0,-115080.52062015503,-32.521240310077516,-37341.0,-11.0,0.0,0.0,0,0
19069efa,7db0c470699a7a15,2,0.0,98.566,0.0,0,0,0.0,0,0,0,98.566,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
19069efa,09b405c5efd36f59,3,0.0,400.411,609.0,87,0,150.487,0,0,0,400.411,1,0.0,0.0,102798.9216198563,52.55301545830612,120537.0,59.0,0.0,0.0,7,11
19069efa,893cb25bdbce32f0,4,67.0,1678.158,810.0,154,0,1140.537,37,3,11,1678.158,1,0.0,0.0,857723.0831823293,319.4551604488968,985814.0,354.0,7.0,7.0,25,17
19069efa,b8433a96433b3f26,4,120.0,1837.172,969.0,207,1,1203.169,38,4,11,1837.172,1,0.0,0.0,796336.6675250839,329.16983070461686,1013872.0,368.0,12.0,12.0,45,23
191884de,26eab683c4d33d05,1,0.0,107.0,0.0,0,0,72.915,0,0,0,107.0,1,0.0,0.0,-117413.00192678228,-30.27244701348748,-38616.0,0.0,13.0,13.0,24,2
19197e5e,a16d060d702178c9,2,0.0,907.216,0.0,0,0,767.128,4,0,0,907.216,1,0.0,0.0,-166400.5993194122,93.0672327316969,367148.5,224.0,16.0,16.0,44,8
191b94d8,f2e3d0e6cec8aee5,4,0.0,240996.425,0.0,0,0,716.618,27,7,4,86.119,4,222.3595,164.274,-603586.9617375721,-148.0032142843027,36587.0,0.0,21.0,21.0,57,38
191b94d8,6ede148f59611ccf,4,0.0,329342.576,1848.0,132,0,1426.798,32,8,4,372.187,5,471.50019999999995,13.890999999999963,-1085470.2752452148,-208.44661325412724,12694.5,43.0,43.0,43.0,127,92
191b94d8,5906ac17ead8dc42,4,0.0,1805895.744,1968.0,308,0,7704.957,47,9,4,376.902,9,1081.128333333,505.70300000000003,-1094272.0855623486,-142.14569145482093,55076.0,22.0,133.0,133.0,335,148
191cf026,ae77a2c4b6fa4137,1,0.0,10400.069,0.0,0,0,10346.848,0,0,0,12.904,2,43.76349999999999,43.76349999999999,1382240.0714136998,-98.7632729544035,1594981.0,-62.0,0.0,0.0,0,0
191e6714,feb992d1111f6a6e,4,0.0,322.751,0.0,0,0,173.85,0,0,0,322.751,1,0.0,0.0,-187282.75180003874,-8.572181145147638,6450.0,36.0,8.0,8.0,19,18
191e6714,c0e2a34076f944e8,4,48.0,347801.876,48.0,48,0,350.717,2,0,0,289.277,3,-59.987333334,0.0,-182325.56961741066,28.851204155520513,44020.5,80.0,22.0,22.0,58,56
191e6714,be176bdad6dadb30,4,105.0,347907.474,105.0,105,0,397.993,2,0,0,394.875,3,-130.38600000000002,0.0,-177741.06961741066,33.35120415552051,48605.0,84.5,27.0,27.0,76,58
19219fcc,a6b67809ba64921a,2,0.0,214.617,0.0,0,0,104.643,0,0,0,214.617,1,0.0,0.0,-252719.72114142825,-51.44227321314786,-96556.0,-18.0,2.0,2.0,8,4
1968e1ac,4d8dc78258f965ac,3,0.0,80559.675,0.0,0,0,23.721,0,0,0,48.878,3,-9.510666667000002,0.0,-137501.29357953582,-58.625952905302384,-42175.0,-43.0,0.0,0.0,0,0
1971b593,f2a49930be3126d9,2,0.0,2699.658,0.0,0,0,2478.623,0,0,0,2699.658,1,0.0,0.0,200633.73355908893,-201.62813695881175,912966.5,-36.0,1.0,1.0,15,2
1971b593,b9099020aefaf394,3,46.0,182174.098,0.0,46,0,2812.528,3,0,0,383.359,2,1210.9075,1210.9075,-243016.98419475058,-265.96025779960905,296712.5,-84.5,11.0,11.0,44,2
19722076,657f56f0daf098e3,4,0.0,2135638.76,0.0,17,0,2580.03,13,1,1,759.204,2,1653.2659999999998,1653.2659999999998,-1301419.6963512448,209.96670283784061,494624.0,526.5,133.0,133.0,362,129
199e6765,01da713c47b78af0,4,0.0,603326.348,0.0,3,0,17296.893,359,59,22,151.878,7,1346.697714285,1236.093,-816532.7111971297,-42.67321400693936,842614.5,261.0,103.0,103.0,332,266
199e6765,e9d269fcf4a62fdc,4,0.0,1049569.243,87.0,32,0,23979.249,370,61,22,52.463,13,1051.853692307,974.538,-918183.6616530218,-213.82428717194924,735845.0,19.0,153.0,153.0,490,378
199e6765,38b59548abf1d88b,4,0.0,1183370.99,477.0,110,0,28850.16,390,63,22,138.856,16,815.7803125,656.325,-215663.94141492693,-272.26476336242536,666690.5,-104.5,158.0,158.0,514,390
19a49ad4,18e77b43bdacf4e0,2,0.0,518.401,0.0,0,0,190.675,7,1,3,518.401,1,0.0,0.0,-442890.24523284845,-88.59670164246765,-87605.5,-29.5,12.0,12.0,22,0
19a49ad4,d90f6e3657959672,3,0.0,1947.193,70.0,35,0,719.369,34,9,3,1947.193,1,0.0,0.0,-1241071.5077564723,-232.26174220638504,-328287.0,-78.5,38.0,38.0,107,49
19a910b3,63ade07cabb7d04d,4,30.0,3461263.51,0.0,60,0,72171.545,60,11,13,267.069,13,-109.65353846200003,-193.25100000000003,62919.442019822076,-223.37451073563426,211592.0,-151.5,20.0,20.0,49,8
19a910b3,40c354acfda125ca,4,142.0,3470992.856,1232.0,172,0,72573.479,60,11,13,381.403,14,-199.31335714300002,-284.4205,-338239.45321943617,-203.95463932432153,251588.0,-49.5,25.0,25.0,68,31
19a910b3,9cb265b4047a30e5,4,142.0,3545072.269,1316.0,214,0,72748.108,61,11,13,59.16,15,224.8056,14.658000000000001,-518990.35315590375,-231.87681213245367,165116.5,-66.5,25.0,25.0,70,35
19a910b3,80ee661c876869da,4,207.0,3802800.233,1446.0,279,0,73289.639,69,12,13,426.754,16,-75.78612500000003,-305.95300000000003,-631231.5551635688,-157.49926224937929,305147.0,60.0,44.0,44.0,117,47
19bf1284,855bdb3314bb7c25,4,0.0,43198.23,0.0,0,0,1479.942,7,2,1,688.911,2,602.5855,602.5855,-284335.5074098003,190.8848760709407,453659.5,336.5,76.0,76.0,170,80
19bf1284,e9d0807d0ac0e6a1,4,47.0,44372.898,0.0,47,1,2071.93,81,9,18,1863.579,2,15.251500000000078,15.251500000000078,-371816.590571493,385.2750036266831,670432.0,563.5,118.0,118.0,270,92
19bf1284,0e631a8f36ed058e,4,195.0,45719.204,1036.0,195,1,2661.669,81,9,18,3209.885,2,-657.9015000000004,-657.9015000000004,-450140.0694648833,479.76501622991486,896309.0,731.5,135.0,135.0,325,156
19bf1284,5ff49dc967b7134b,4,208.0,46339.032,1036.0,208,1,3133.296,81,9,18,3829.713,2,-967.8155000000002,-967.8155000000002,-658978.065349629,485.57868946346366,990996.0,805.5,171.0,171.0,403,174
19bf1284,40bc2bb66c6a8244,4,305.0,258753.595,1230.0,305,1,3790.494,87,10,18,748.476,3,1638.4536666659997,1145.6060000000002,-728989.9146339401,429.9133325544918,815212.0,707.5,194.0,194.0,456,180
19d1cedf,6146357bcd513865,3,0.0,3341002.486,0.0,0,0,919.845,3,0,0,606.194,3,12.884333333000086,0.0,-898933.5013719205,-365.25631415561634,-103556.5,-177.0,14.0,14.0,33,14
19d1cedf,0f62219b6b17969b,4,0.0,3341442.148,28.0,35,0,1049.641,7,0,0,1045.856,3,-280.223666667,0.0,-1443735.1895397727,-534.994488173211,-323302.5,-270.0,20.0,20.0,46,19
19d1cedf,2e7310b86d342ca4,4,0.0,3341852.748,68.0,75,0,1095.889,10,1,3,1456.456,3,-553.9569999999999,-205.41499999999996,-1712354.4416957793,-669.153063169349,-454246.0,-401.0,22.0,22.0,58,21
19d4b097,4967151c90adbed8,3,0.0,1154.047,0.0,0,0,416.077,0,0,0,1154.047,1,0.0,0.0,-559945.3538321971,-218.72755637797442,-79309.5,-87.0,13.0,13.0,31,6
19d4b097,fd93ec906a2539f0,3,27.0,1620.106,0.0,27,0,721.773,0,0,0,1620.106,1,0.0,0.0,-713027.1293162144,-245.2341017236607,-34443.5,-57.0,47.0,47.0,94,16
19d4b097,fdfe04f8975182ee,4,90.0,2157.155,0.0,90,0,912.715,0,0,0,2157.155,1,0.0,0.0,-1034374.2032132187,-316.1415866316893,-34740.5,-82.0,64.0,64.0,128,16
19d4b097,2f6ed85edd129898,4,124.0,2260.178,0.0,124,1,943.252,1,0,0,2260.178,1,0.0,0.0,-1127849.6188704642,-325.4269163759693,-38771.5,-87.0,68.0,68.0,141,16
19d4b097,cd70cf6b543c2a31,4,161.0,2398.939,0.0,161,1,984.421,1,0,0,2398.939,1,0.0,0.0,-1197444.9184019235,-351.54840231974435,-58736.5,-102.0,77.0,77.0,148,16
19d4b097,0116eb6c466af23d,4,183.0,2952.165,22.0,183,1,1256.805,1,0,0,2952.165,1,0.0,0.0,-1206220.4390220786,-335.56964262982194,10227.5,-64.5,78.0,78.0,152,18
19d4b097,001c49e9e9968dbe,4,229.0,3970.721,68.0,229,1,1772.264,8,1,1,3970.721,1,0.0,0.0,-1280175.6065265257,-208.89418532979954,151081.5,90.5,98.0,98.0,215,28
19d4b097,98055666519a0003,4,272.0,4023.146,111.0,272,1,1811.038,8,1,1,4023.146,1,0.0,0.0,-1281358.1065265257,-205.89418532979954,149899.0,93.5,106.0,106.0,223,30
19d4b097,2362e9a749cedd19,4,310.0,4697.061,149.0,310,1,2331.608,8,1,1,4697.061,1,0.0,0.0,-1447892.7528666654,-173.15624579166703,327409.0,179.5,120.0,120.0,269,32
19d7f303,e219164d409b7719,2,0.0,1796.947,0.0,0,0,1542.576,21,3,6,1796.947,1,0.0,0.0,-556645.7540840645,73.27032287144577,411022.0,266.0,45.0,45.0,110,22
19d7f303,0612d5f1c7b235fa,3,39.0,2243.253,0.0,39,0,1777.803,23,3,6,2243.253,1,0.0,0.0,-765087.7650529487,83.11930273546402,416644.0,334.0,57.0,57.0,138,28
19d7f303,75e54eab9b12697c,3,53.0,79638.487,0.0,53,0,2246.822,23,3,6,548.528,2,964.5930000000001,964.5930000000001,-755403.0657606034,224.7200897595177,628441.0,524.0,106.0,106.0,225,34
19d7f303,cfd5d6dfa2550947,4,113.0,431315.283,60.0,113,0,2874.291,51,10,6,378.978,4,591.72875,149.14249999999998,-970870.9150449143,143.88806618387918,456478.0,451.5,127.0,127.0,273,42
19e0a1f7,3f1931d5472df7e2,2,0.0,230.15,0.0,104,0,125.753,0,0,0,230.15,1,0.0,0.0,77998.9216198563,69.55301545830612,95737.0,76.0,0.0,0.0,0,0
19e3c8b7,5a200e303792e264,2,0.0,697.61,0.0,0,0,259.849,0,0,0,697.61,1,0.0,0.0,-334269.74523284845,-5.09670164246765,21015.0,54.0,12.0,12.0,24,2
19e3c8b7,aeb4cacb7e333ab3,2,38.0,825.389,0.0,38,1,295.734,1,0,0,825.389,1,0.0,0.0,-422499.1608900939,-10.382031386747599,22230.0,53.0,17.0,17.0,38,2
19e806f2,3f36d5e0ec89786e,1,0.0,296.608,0.0,0,0,165.771,0,0,0,296.608,1,0.0,0.0,-213062.69315151236,-36.5744054366499,-31612.0,15.0,3.0,3.0,5,12
19e806f2,f663aab0ac5e235f,2,0.0,1492.685,244.0,89,0,661.729,5,0,0,1492.685,1,0.0,0.0,-723699.7478159458,-130.15598006493252,-21703.0,17.0,30.0,30.0,72,31
19f0ad61,95c9b3c8dcf093da,2,0.0,1406.984,0.0,0,0,30.243,0,0,0,1406.984,1,0.0,0.0,-247386.67990654206,-61.924649532710276,-54502.0,-45.0,3.0,3.0,6,0
19f0ad61,1be375a2f7e1d63f,3,35.0,6821004.175,35.0,35,1,438.771,1,0,0,319.589,4,284.07275,56.478999999999985,-440074.6608900939,-66.8820313867476,4654.5,-3.5,21.0,21.0,48,2
19f0ad61,ca84b8d7c6758795,4,66.0,7079071.077,35.0,66,1,1195.333,10,1,2,762.061,5,-48.02260000000001,-48.988000000000056,-714544.5393839736,43.29068481188564,202015.0,221.5,60.0,60.0,147,35
19f7f9ed,401b066c2fc23ef1,4,0.0,2296.77,0.0,0,0,288.292,8,1,1,2296.77,1,0.0,0.0,-315007.8838173845,-20.31014205920404,-1201.5,83.0,22.0,22.0,46,36
19f7f9ed,77a385b1033706ec,4,38.0,2720.964,0.0,38,1,534.804,66,5,23,2720.964,1,0.0,0.0,-377179.2300198129,94.90788891346898,89688.5,219.0,51.0,51.0,101,38
19f7f9ed,d0e2d7437c85fbae,4,87.0,4355.15,49.0,87,1,1120.754,121,7,23,4355.15,1,0.0,0.0,-678793.9277204947,179.6294030037853,262157.0,394.0,70.0,70.0,139,54
19f7f9ed,6f63a3fc2d0b94a0,4,121.0,4545.195,49.0,121,1,1148.652,121,7,23,4545.195,1,0.0,0.0,-715843.2455378666,174.05278830445351,257721.0,395.0,76.0,76.0,152,54
19f7f9ed,20edc5fe1664a6cc,4,217.0,5218.685,433.0,217,1,1677.378,121,7,23,5218.685,1,0.0,0.0,-677447.2394958301,302.13890855148964,520845.0,561.0,90.0,90.0,186,71
19f7f9ed,58c03d4dbe6e9a6d,4,217.0,17643.257,678.0,266,1,1812.01,121,7,23,152.532,2,2597.6684999999998,2597.6684999999998,-909447.7686866833,306.88223544314087,525234.0,591.0,103.0,103.0,220,84
19f7f9ed,983b708cbd4c4f2f,4,252.0,21698.547,678.0,301,1,1942.957,126,8,44,101.852,3,1782.891333333,102.65699999999998,-1000497.1051854445,282.5089901912829,482416.0,565.5,112.0,112.0,250,90
1a072d1b,4c94e71e2b70d409,4,0.0,848.661,0.0,0,0,490.06,83,0,0,848.661,1,0.0,0.0,-280125.006232732,70.64530004996718,127804.5,188.0,23.0,23.0,45,49
1a072d1b,64231e6e4042fc0f,4,35.0,1002.123,0.0,35,0,525.466,83,0,0,1002.123,1,0.0,0.0,-309788.3240501039,66.06868535063532,130754.5,190.0,27.0,27.0,53,49
